code,trustId
E05012334,RGT
E05012343,RGT
E05009159,RA9
E05009197,RA9
E05009199,RA9
E05009201,RA9
E05009202,RA9
E05009203,RA9
E05009206,RA9
E05009249,RA9
E05009274,RA9
E05009236,RA9
E05009266,RA9
E05009268,RA9
E05010166,RWE
E05005503,RWE
E05005437,RWE
E05005438,RWE
E05010099,RWE
E05010108,RWE
E05010110,RWE
E05010124,RWE
E05010104,RWE
E05009611,RXN
E05009608,RXN
E05009602,RXN
E05009599,RXN
E05009600,RXN
E05009601,RXN
E05009164,RBZ
E05009172,RBZ
E05009271,RBZ
E05008390,RA4
E05012368,RCF
E05000480,NTP
E05000485,NTP
E05011204,RXC
E05009754,RHW
E05009876,RJL
E05009900,RJL
E05009814,RYR
E05006030,RC9
E05010334,RC9
E05006045,RC9
E05006053,RC9
E05010167,RGN
E05010176,RGN
E05005642,RWD
E05011736,RNN
E05011735,RNN
E05011729,RNN
E05011737,RNN
E05010255,RGR
W05000047,7A1
W05000084,7A1
W05000052,7A1
W05000072,7A1
W05000076,7A1
W05000095,7A1
W05000137,7A1
W05000917,7A1
W05000325,7A1
E05005495,RX1
E05005505,RX1
E05005439,RX1
E05005432,RX1
E05011210,AVQ
E05011214,AVQ
W05000067,7A1
W05000091,7A1
W05000098,7A1
E05010926,RYG
E05012968,RYG
E05006640,RYG
E05006653,RYG
E05006031,RYG
E05006041,RYG
E05006032,RYG
E05006050,RYG
E05009409,RC1
E05011934,RDE
E05011950,RDE
E05011963,RDE
E05011960,RDE
E05006389,RP5
E05006387,RP5
W05000319,RXW
W05000318,RXW
E05001689,RWA
E05012158,RLQ
E05012165,RLQ
E05012166,RLQ
E05012172,RLQ
E05012173,RLQ
E05012167,RLQ
E05010933,RN3
E05006553,RN3
E05006556,RN3
E05012976,RN3
E05012971,RN3
W05000629,7A3
W05000613,7A3
W05000596,7A3
W05000601,7A3
W05000626,7A3
W05000627,7A3
E05009157,RTF
E05009179,NVC
E05009181,NVC
E05009232,NVC
E05009170,NVC
E05005758,NT3
E05005766,NT3
E05005770,NT3
E05005771,NT3
E05005775,NT3
E05005779,NT3
E05010262,NT3
E05010242,NT3
E05010243,NT3
E05012902,NT3
E05005764,NT3
E05005760,NT3
E05005774,NT3
E05005781,NT3
E05005778,NT3
W05001034,7A5
W05000655,7A5
W05000568,7A5
W05000742,7A5
E05010490,RXW
E05009875,RWD
E05009886,RWD
E05009897,RWD
E05005638,RWD
E05001729,NVC
E05001730,NVC
E05010730,NVC
E05010735,NVC
E05010745,NVC
W05000418,7A2
W05000423,7A2
W05000454,7A2
W05001038,7A2
W05000435,7A2
W05000436,7A2
W05000428,7A2
W05000426,7A2
W05000427,7A2
E05009257,REF
E05006560,NT2
E05006565,NT2
E05006567,NT2
E05012380,RCB
W05000370,7A2
W05000368,7A2
W05000290,7A7
E05012349,NT4
E05012342,NT4
E05000491,R1H
E05000486,R1H
W05000842,7A6
W05000831,7A6
W05000802,7A6
E05010248,RGT
E05012322,RGT
E05012327,RGT
E05010250,RGT
E05010149,RWE
E05010109,RWE
E05010105,RWE
E05011491,RXN
E05009264,RBZ
E05008391,RA4
E05009195,RA9
E05009204,RA9
E05009205,RA9
E05009165,RA9
E05009184,RA9
E05009247,RA9
E05009272,RA9
E05009273,RA9
E05009267,RA9
E05009265,RA9
E05009419,RC9
W05000044,7A1
W05000053,7A1
W05000064,7A1
W05000066,7A1
W05000285,7A1
W05000915,7A1
W05000916,7A1
W05000131,7A1
W05000144,7A1
W05000050,7A1
W05000077,7A1
W05000080,7A1
W05000090,7A1
W05000101,7A1
W05000102,7A1
W05000108,7A1
E05010925,RYG
E05010928,RYG
W05000292,7A2
W05000309,7A2
W05000317,RXW
E05011536,RWA
E05011545,RWA
E05011532,RWA
E05011533,RWA
E05012175,RLQ
E05009212,NVC
E05009261,NVC
E05009260,NVC
E05009240,NVC
E05009250,NVC
E05009178,NVC
E05009259,NVC
E05009318,R1H
E05009324,R1H
E05011939,NVC
E05011941,NVC
E05011942,NVC
E05005194,NT3
E05005202,NT3
E05005185,NT3
E05005187,NT3
E05005190,NT3
E05009932,NT3
E05009937,NT3
E05009947,NT3
E05001657,NT3
E05001643,NT3
E05009942,NT3
E05009191,REF
E05009192,REF
E05009233,REF
E05009168,REF
E05009169,REF
E05009256,REF
E05006557,RTH
E05006563,RTH
E05006547,RTH
E05011499,RTX
E05011502,RTX
W05000841,7A6
E05011861,RGT
E05011863,RGT
E05011864,RGT
E05012324,RGT
E05012337,RGT
E05011858,RGT
E05012344,RGT
E05010244,RGT
E05009255,RBZ
E05009262,RBZ
E05009279,RBZ
E05009160,RA9
E05009161,RA9
E05009162,RA9
E05009227,RA9
E05009245,RA9
E05009246,RA9
E05009224,RA9
W05000081,7A1
E05011936,RDE
E05011944,RDE
E05011947,RDE
E05011948,RDE
E05011952,RDE
E05011937,RDE
E05011938,RDE
E05011953,RDE
W05000041,7A1
W05000045,7A1
E05011531,RWA
E05011542,RWA
E05009893,RWD
E05009906,RWD
E05009213,NVC
E05009243,NVC
E05009220,NVC
E05009221,NVC
E05009222,NVC
E05009215,NVC
E05009177,NVC
E05009180,NVC
E05011859,NT3
E05005762,NT3
E05011839,NT3
E05011862,NT3
E05011865,NT3
E05005776,NT3
E05005773,NT3
E05005777,NT3
E05005759,NT3
E05005761,NT3
E05005772,NT3
E05005783,NT3
W05000986,7A1
W05000991,7A1
W05000852,7A6
E05012323,RGT
E05011845,RGT
E05011846,RGT
E05011852,RGT
E05012338,RGT
E05011836,RGT
E05009223,RBZ
E05009280,RBZ
E05009244,RA9
E05011943,RDE
E05011954,RDE
E05011946,RDE
E05011961,RDE
E05011951,RDE
W05000414,7A2
W05000438,7A2
W05000442,7A2
W05000444,7A2
W05000577,7A3
E05010924,NVC
W05000848,7A6
E05011837,RGT
E05011843,RGT
E05011956,RDE
E05009218,NVC
E05009219,NVC
E05011840,NT3
E05011853,NT3
E05011834,NT3
E05011847,NT3
E05011848,NT3
E05011850,NT3
E05005763,NT3
E05011841,NT3
E05011844,NT3
E05011849,NT3
E05005757,NT3
E05005788,NT3
E05005791,NT3
E05011854,NT3
E05011940,NVC
E05005186,NT3
E05009944,NT3
W05000127,7A1
E05011856,RGT
W05000441,7A2
W05000443,7A2
W05000437,7A2
W05000439,7A2
W05000440,7A2
E05011835,NT3
E05011838,NT3
E05011851,NT3
E05011857,NT3
E05011842,NT3
E05011945,NVC
E05009945,NT3
E05009950,NT3
E05011855,RGT
E05011860,NT3
E05005790,NT3
E05005799,NT3
E05005787,NT3
E05005796,NT3
E05005795,NT3
E05005800,NT3
E05009946,NT3
E05009954,NT3
W05000579,7A3
E05005786,NT3
W05000982,7A1
W05000989,7A1
W05000981,7A1
W05000983,7A1
W05000987,7A1
W05000990,7A1
W05000988,7A1
W05000432,7A1
E05004084,NT3
E05004085,NT3
E05004086,NT3
E05004087,NT3
E05004088,NT3
E05004089,NT3
E05004573,NT3
E05004574,NT3
E05011090,7A4
E05011091,7A4
E05011092,7A4
E05011093,7A4
E05011094,7A4
